cntry,cproddat,essround,fltlnl,happy,sclmeet,inmdisc,agea,filter
SE,12.12.2018,7,3,6,6,,43,2
SE,12.12.2018,7,1,8,6,,43,2
SE,12.12.2018,7,1,10,2,,43,2
SI,12.12.2018,7,1,9,4,,43,2
SI,12.12.2018,7,1,8,4,,43,2
SI,12.12.2018,7,1,6,5,,43,2
SI,12.12.2018,7,1,9,7,,43,2
AT,12.12.2018,3,1,10,6,1,44,2
AT,12.12.2018,3,1,4,6,1,44,2
AT,12.12.2018,3,1,9,5,1,44,2
AT,12.12.2018,3,1,7,5,1,44,2
AT,12.12.2018,3,1,8,5,1,44,2
AT,12.12.2018,3,1,8,4,1,44,2
AT,12.12.2018,3,2,9,6,1,44,2
AT,12.12.2018,3,2,6,5,1,44,2
AT,12.12.2018,3,1,10,7,1,44,2
AT,12.12.2018,3,2,6,2,1,44,2
AT,12.12.2018,3,1,10,77,7,44,2
AT,12.12.2018,3,1,6,4,1,44,2
AT,12.12.2018,3,2,8,2,1,44,2
AT,12.12.2018,3,1,9,4,1,44,2
AT,12.12.2018,3,2,2,4,1,44,2
AT,12.12.2018,3,1,9,2,1,44,2
AT,12.12.2018,3,1,9,6,1,44,2
AT,12.12.2018,3,1,7,4,1,44,2
AT,12.12.2018,3,4,9,5,1,44,2
AT,12.12.2018,3,1,8,6,1,44,2
AT,12.12.2018,3,3,6,7,1,44,2
BE,12.12.2018,3,1,9,2,1,44,2
BE,12.12.2018,3,1,7,6,1,44,2
BE,12.12.2018,3,1,7,6,1,44,2
BE,12.12.2018,3,1,9,7,1,44,2
BG,12.12.2018,3,1,6,4,1,44,2
BG,12.12.2018,3,2,9,7,1,44,2
BG,12.12.2018,3,2,4,4,1,44,2
BG,12.12.2018,3,1,10,3,1,44,2
BG,12.12.2018,3,2,1,3,1,44,2
BG,12.12.2018,3,2,4,3,1,44,2
BG,12.12.2018,3,2,88,3,2,44,2
CH,12.12.2018,3,1,9,6,1,44,2
CH,12.12.2018,3,2,8,3,1,44,2
CH,12.12.2018,3,2,7,6,1,44,2
CH,12.12.2018,3,1,8,4,1,44,2
CH,12.12.2018,3,1,8,5,1,44,2
CH,12.12.2018,3,1,8,6,1,44,2
CH,12.12.2018,3,1,9,6,1,44,2
CH,12.12.2018,3,1,9,4,1,44,2
CH,12.12.2018,3,1,10,5,2,44,2
CY,12.12.2018,3,2,9,3,1,44,2
CY,12.12.2018,3,1,8,3,1,44,2
CY,12.12.2018,3,2,0,1,2,44,2
CY,12.12.2018,3,1,10,4,1,44,2
CY,12.12.2018,3,2,9,4,1,44,2
CY,12.12.2018,3,1,8,4,1,44,2
DE,12.12.2018,3,1,9,5,1,44,2
DE,12.12.2018,3,2,7,4,1,44,2
DE,12.12.2018,3,1,10,5,1,44,2
DE,12.12.2018,3,2,6,3,1,44,2
DE,12.12.2018,3,3,9,5,1,44,2
DE,12.12.2018,3,1,6,6,1,44,2
DE,12.12.2018,3,1,6,4,1,44,2
DE,12.12.2018,3,1,9,4,1,44,2
DE,12.12.2018,3,1,8,4,1,44,2
DE,12.12.2018,3,2,7,4,1,44,2
DE,12.12.2018,3,1,8,3,1,44,2
DE,12.12.2018,3,1,8,5,1,44,2
DE,12.12.2018,3,1,8,4,1,44,2
DE,12.12.2018,3,1,8,4,1,44,2
DE,12.12.2018,3,1,10,5,1,44,2
DE,12.12.2018,3,1,6,4,1,44,2
DE,12.12.2018,3,1,8,5,1,44,2
DK,12.12.2018,3,1,9,6,1,44,2
DK,12.12.2018,3,2,7,3,1,44,2
DK,12.12.2018,3,1,10,6,1,44,2
DK,12.12.2018,3,1,7,5,1,44,2
DK,12.12.2018,3,3,9,5,1,44,2
DK,12.12.2018,3,1,8,4,1,44,2
DK,12.12.2018,3,1,8,4,1,44,2
DK,12.12.2018,3,1,9,6,1,44,2
EE,12.12.2018,3,1,5,3,1,44,2
EE,12.12.2018,3,2,8,7,1,44,2
EE,12.12.2018,3,1,9,6,1,44,2
EE,12.12.2018,3,1,8,7,1,44,2
EE,12.12.2018,3,1,8,4,1,44,2
EE,12.12.2018,3,3,2,2,1,44,2
EE,12.12.2018,3,1,10,5,1,44,2
EE,12.12.2018,3,1,5,2,1,44,2
EE,12.12.2018,3,1,7,4,1,44,2
EE,12.12.2018,3,1,4,3,2,44,2
EE,12.12.2018,3,1,6,5,1,44,2
EE,12.12.2018,3,3,5,5,1,44,2
ES,12.12.2018,3,1,9,5,1,44,2
ES,12.12.2018,3,2,8,5,1,44,2
ES,12.12.2018,3,1,8,4,1,44,2
ES,12.12.2018,3,1,8,5,1,44,2
ES,12.12.2018,3,1,8,5,1,44,2
ES,12.12.2018,3,1,9,6,1,44,2
ES,12.12.2018,3,2,9,4,1,44,2
ES,12.12.2018,3,1,9,7,1,44,2
ES,12.12.2018,3,1,9,6,1,44,2
ES,12.12.2018,3,1,4,1,1,44,2
ES,12.12.2018,3,1,7,4,1,44,2
ES,12.12.2018,3,1,5,2,1,44,2
ES,12.12.2018,3,1,10,6,1,44,2
ES,12.12.2018,3,1,7,6,1,44,2
ES,12.12.2018,3,1,8,7,1,44,2
ES,12.12.2018,3,1,10,5,1,44,2
FI,12.12.2018,3,1,10,4,1,44,2
FI,12.12.2018,3,1,9,5,1,44,2
FI,12.12.2018,3,1,9,5,1,44,2
FI,12.12.2018,3,3,4,6,1,44,2
FI,12.12.2018,3,1,7,6,1,44,2
FI,12.12.2018,3,2,8,6,1,44,2
FI,12.12.2018,3,1,6,4,1,44,2
FI,12.12.2018,3,1,8,4,1,44,2
FI,12.12.2018,3,1,5,5,1,44,2
FI,12.12.2018,3,1,10,6,1,44,2
FR,12.12.2018,3,1,7,6,1,44,2
FR,12.12.2018,3,1,5,4,1,44,2
FR,12.12.2018,3,1,7,6,1,44,2
FR,12.12.2018,3,2,9,5,1,44,2
FR,12.12.2018,3,1,8,5,2,44,2
FR,12.12.2018,3,1,7,4,1,44,2
FR,12.12.2018,3,1,8,3,2,44,2
FR,12.12.2018,3,2,9,7,1,44,2
FR,12.12.2018,3,2,5,6,1,44,2
FR,12.12.2018,3,1,7,4,1,44,2
FR,12.12.2018,3,1,7,6,1,44,2
GB,12.12.2018,3,1,5,3,1,44,2
GB,12.12.2018,3,2,5,5,1,44,2
GB,12.12.2018,3,1,10,4,1,44,2
GB,12.12.2018,3,1,9,4,1,44,2
GB,12.12.2018,3,2,7,5,1,44,2
GB,12.12.2018,3,1,9,6,1,44,2
GB,12.12.2018,3,1,9,1,1,44,2
GB,12.12.2018,3,2,7,6,1,44,2
GB,12.12.2018,3,2,7,5,1,44,2
GB,12.12.2018,3,2,7,6,2,44,2
GB,12.12.2018,3,1,8,6,2,44,2
HU,12.12.2018,3,4,7,2,2,44,2
HU,12.12.2018,3,2,7,3,1,44,2
HU,12.12.2018,3,2,1,1,1,44,2
HU,12.12.2018,3,1,10,2,1,44,2
HU,12.12.2018,3,1,7,2,1,44,2
HU,12.12.2018,3,1,6,5,1,44,2
HU,12.12.2018,3,1,8,5,1,44,2
HU,12.12.2018,3,1,4,4,1,44,2
IE,12.12.2018,3,2,6,3,1,44,2
IE,12.12.2018,3,3,2,1,2,44,2
IE,12.12.2018,3,4,7,5,1,44,2
IE,12.12.2018,3,4,10,7,2,44,2
IE,12.12.2018,3,1,10,5,1,44,2
IE,12.12.2018,3,1,6,5,1,44,2
IE,12.12.2018,3,1,6,3,1,44,2
IE,12.12.2018,3,1,9,6,1,44,2
IE,12.12.2018,3,1,3,6,1,44,2
IE,12.12.2018,3,1,10,5,1,44,2
IE,12.12.2018,3,1,8,6,1,44,2
IE,12.12.2018,3,1,8,3,1,44,2
IE,12.12.2018,3,1,9,7,1,44,2
IE,12.12.2018,3,1,9,4,1,44,2
NL,12.12.2018,3,1,10,5,1,44,2
NL,12.12.2018,3,1,6,4,1,44,2
NL,12.12.2018,3,1,8,7,1,44,2
NL,12.12.2018,3,2,8,6,1,44,2
NL,12.12.2018,3,2,8,5,1,44,2
NL,12.12.2018,3,1,7,6,1,44,2
NL,12.12.2018,3,1,8,6,1,44,2
NL,12.12.2018,3,2,7,7,1,44,2
NL,12.12.2018,3,2,3,7,1,44,2
NL,12.12.2018,3,2,7,6,1,44,2
NL,12.12.2018,3,1,8,5,1,44,2
NO,12.12.2018,3,1,8,7,1,44,2
NO,12.12.2018,3,1,8,5,1,44,2
NO,12.12.2018,3,1,6,4,1,44,2
NO,12.12.2018,3,1,7,7,1,44,2
NO,12.12.2018,3,2,5,5,1,44,2
NO,12.12.2018,3,1,9,7,1,44,2
NO,12.12.2018,3,1,10,6,1,44,2
NO,12.12.2018,3,1,9,7,1,44,2
NO,12.12.2018,3,1,9,7,1,44,2
NO,12.12.2018,3,1,10,6,1,44,2
NO,12.12.2018,3,1,7,5,2,44,2
NO,12.12.2018,3,1,10,5,1,44,2
NO,12.12.2018,3,1,8,6,1,44,2
NO,12.12.2018,3,1,7,5,1,44,2
NO,12.12.2018,3,1,8,7,1,44,2
NO,12.12.2018,3,1,7,7,1,44,2
NO,12.12.2018,3,1,8,7,1,44,2
PL,12.12.2018,3,2,6,4,2,44,2
PL,12.12.2018,3,1,7,2,1,44,2
PL,12.12.2018,3,1,9,2,1,44,2
PL,12.12.2018,3,4,2,2,2,44,2
PL,12.12.2018,3,1,9,4,1,44,2
PL,12.12.2018,3,1,7,4,1,44,2
PL,12.12.2018,3,1,2,3,1,44,2
PL,12.12.2018,3,2,7,4,1,44,2
PL,12.12.2018,3,1,9,5,1,44,2
PT,12.12.2018,3,1,9,7,2,44,2
PT,12.12.2018,3,1,6,6,1,44,2
PT,12.12.2018,3,2,7,7,1,44,2
PT,12.12.2018,3,1,7,6,1,44,2
PT,12.12.2018,3,3,5,7,1,44,2
PT,12.12.2018,3,1,7,3,1,44,2
PT,12.12.2018,3,1,8,6,1,44,2
PT,12.12.2018,3,2,7,7,1,44,2
PT,12.12.2018,3,1,8,7,1,44,2
PT,12.12.2018,3,3,6,7,1,44,2
PT,12.12.2018,3,1,77,7,1,44,2
PT,12.12.2018,3,2,8,7,1,44,2
PT,12.12.2018,3,1,5,4,1,44,2
RU,12.12.2018,3,1,6,4,1,44,2
RU,12.12.2018,3,2,7,6,1,44,2
RU,12.12.2018,3,3,4,3,2,44,2
RU,12.12.2018,3,2,3,6,1,44,2
RU,12.12.2018,3,2,8,6,1,44,2
RU,12.12.2018,3,1,8,4,2,44,2
RU,12.12.2018,3,4,5,1,2,44,2
RU,12.12.2018,3,1,10,6,8,44,2
RU,12.12.2018,3,1,5,2,1,44,2
RU,12.12.2018,3,1,7,6,1,44,2
RU,12.12.2018,3,1,5,3,1,44,2
RU,12.12.2018,3,2,7,4,1,44,2
RU,12.12.2018,3,1,6,6,1,44,2
RU,12.12.2018,3,2,5,2,1,44,2
RU,12.12.2018,3,1,5,2,1,44,2
RU,12.12.2018,3,8,5,88,1,44,2
RU,12.12.2018,3,1,3,3,1,44,2
RU,12.12.2018,3,1,7,6,1,44,2
RU,12.12.2018,3,3,10,4,1,44,2
RU,12.12.2018,3,1,8,7,1,44,2
RU,12.12.2018,3,3,2,2,2,44,2
RU,12.12.2018,3,2,5,4,1,44,2
RU,12.12.2018,3,4,8,4,1,44,2
SE,12.12.2018,3,1,9,7,1,44,2
SE,12.12.2018,3,1,8,5,1,44,2
SE,12.12.2018,3,2,7,4,1,44,2
SE,12.12.2018,3,1,8,3,1,44,2
SE,12.12.2018,3,1,7,4,1,44,2
SE,12.12.2018,3,1,10,5,1,44,2
SE,12.12.2018,3,1,8,5,1,44,2
SE,12.12.2018,3,2,9,6,1,44,2
SE,12.12.2018,3,1,6,6,1,44,2
SI,12.12.2018,3,1,7,4,1,44,2
SI,12.12.2018,3,1,8,5,1,44,2
SI,12.12.2018,3,1,7,3,1,44,2
SI,12.12.2018,3,1,8,3,1,44,2
SI,12.12.2018,3,1,8,4,1,44,2
SI,12.12.2018,3,1,8,2,1,44,2
SI,12.12.2018,3,2,9,4,1,44,2
SI,12.12.2018,3,1,6,7,1,44,2
SI,12.12.2018,3,1,7,5,1,44,2
SK,12.12.2018,3,2,7,2,1,44,2
SK,12.12.2018,3,2,6,2,8,44,2
SK,12.12.2018,3,1,7,3,1,44,2
SK,12.12.2018,3,2,5,6,1,44,2
SK,12.12.2018,3,1,7,1,1,44,2
SK,12.12.2018,3,2,5,5,1,44,2
SK,12.12.2018,3,1,9,7,1,44,2
SK,12.12.2018,3,1,7,4,1,44,2
SK,12.12.2018,3,2,5,7,1,44,2
UA,12.12.2018,3,3,5,2,1,44,2
UA,12.12.2018,3,1,6,2,1,44,2
UA,12.12.2018,3,1,5,3,1,44,2
UA,12.12.2018,3,1,4,4,8,44,2
UA,12.12.2018,3,1,5,4,1,44,2
UA,12.12.2018,3,2,10,4,1,44,2
UA,12.12.2018,3,1,8,4,1,44,2
UA,12.12.2018,3,1,9,4,1,44,2
UA,12.12.2018,3,1,7,4,1,44,2
BE,12.12.2018,5,1,9,6,1,44,2
BE,12.12.2018,5,1,8,7,1,44,2
BE,12.12.2018,5,2,8,4,1,44,2
BE,12.12.2018,5,1,8,5,1,44,2
BE,12.12.2018,5,1,8,6,1,44,2
BE,12.12.2018,5,1,8,7,1,44,2
BE,12.12.2018,5,1,9,6,1,44,2
BE,12.12.2018,5,1,8,6,1,44,2
BE,12.12.2018,5,1,7,3,1,44,2
BE,12.12.2018,5,1,9,6,1,44,2
BG,12.12.2018,5,1,6,6,1,44,2
BG,12.12.2018,5,1,5,5,1,44,2
BG,12.12.2018,5,4,2,6,1,44,2
BG,12.12.2018,5,2,6,3,1,44,2
BG,12.12.2018,5,1,7,5,1,44,2
BG,12.12.2018,5,2,5,3,1,44,2
BG,12.12.2018,5,2,5,6,1,44,2
BG,12.12.2018,5,1,7,4,1,44,2
BG,12.12.2018,5,3,6,6,1,44,2
CH,12.12.2018,5,1,8,4,1,44,2
CH,12.12.2018,5,1,0,7,1,44,2
CH,12.12.2018,5,1,8,7,1,44,2
CH,12.12.2018,5,1,9,4,1,44,2
CH,12.12.2018,5,1,10,6,1,44,2
CH,12.12.2018,5,1,8,5,1,44,2
CH,12.12.2018,5,3,3,5,1,44,2
CH,12.12.2018,5,1,3,2,1,44,2
CH,12.12.2018,5,1,3,5,2,44,2
CH,12.12.2018,5,1,9,7,1,44,2
CH,12.12.2018,5,1,8,6,1,44,2
CY,12.12.2018,5,1,7,4,1,44,2
CY,12.12.2018,5,3,5,2,1,44,2
CY,12.12.2018,5,2,2,1,2,44,2
CY,12.12.2018,5,1,9,5,1,44,2
CY,12.12.2018,5,2,7,6,1,44,2
CY,12.12.2018,5,1,6,2,2,44,2
CY,12.12.2018,5,2,8,6,1,44,2
CY,12.12.2018,5,1,7,1,1,44,2
CY,12.12.2018,5,1,8,5,1,44,2
CZ,12.12.2018,5,1,7,6,1,44,2
CZ,12.12.2018,5,2,7,6,2,44,2
CZ,12.12.2018,5,1,7,5,1,44,2
CZ,12.12.2018,5,1,5,3,1,44,2
CZ,12.12.2018,5,1,7,4,1,44,2
CZ,12.12.2018,5,2,5,2,2,44,2
CZ,12.12.2018,5,1,5,7,1,44,2
CZ,12.12.2018,5,1,8,6,1,44,2
DE,12.12.2018,5,1,8,4,1,44,2
DE,12.12.2018,5,2,6,4,1,44,2
DE,12.12.2018,5,1,9,4,1,44,2
DE,12.12.2018,5,1,9,4,1,44,2
DE,12.12.2018,5,1,7,6,1,44,2
DE,12.12.2018,5,2,8,4,1,44,2
DE,12.12.2018,5,1,10,5,1,44,2
DE,12.12.2018,5,2,5,4,1,44,2
DE,12.12.2018,5,1,9,6,1,44,2
DE,12.12.2018,5,8,6,7,1,44,2
DE,12.12.2018,5,2,10,4,1,44,2
DE,12.12.2018,5,1,5,4,1,44,2
DE,12.12.2018,5,1,2,5,1,44,2
DE,12.12.2018,5,2,3,6,1,44,2
DE,12.12.2018,5,1,9,4,1,44,2
DE,12.12.2018,5,1,8,5,2,44,2
DE,12.12.2018,5,1,7,5,1,44,2
DE,12.12.2018,5,2,7,6,1,44,2
DE,12.12.2018,5,1,10,6,1,44,2
DE,12.12.2018,5,1,8,4,1,44,2
DK,12.12.2018,5,1,10,7,1,44,2
DK,12.12.2018,5,1,4,5,1,44,2
DK,12.12.2018,5,1,8,5,1,44,2
DK,12.12.2018,5,1,8,5,1,44,2
DK,12.12.2018,5,1,4,7,1,44,2
DK,12.12.2018,5,1,7,5,1,44,2
DK,12.12.2018,5,2,8,4,1,44,2
DK,12.12.2018,5,1,10,5,1,44,2
DK,12.12.2018,5,1,8,6,1,44,2
DK,12.12.2018,5,1,9,5,1,44,2
EE,12.12.2018,5,2,8,5,1,44,2
EE,12.12.2018,5,1,9,4,1,44,2
EE,12.12.2018,5,1,9,6,1,44,2
EE,12.12.2018,5,1,7,7,1,44,2
EE,12.12.2018,5,1,3,2,1,44,2
EE,12.12.2018,5,1,8,3,1,44,2
EE,12.12.2018,5,1,5,4,1,44,2
EE,12.12.2018,5,1,2,3,1,44,2
EE,12.12.2018,5,1,8,2,1,44,2
EE,12.12.2018,5,2,3,2,2,44,2
EE,12.12.2018,5,2,2,5,1,44,2
EE,12.12.2018,5,1,10,3,1,44,2
EE,12.12.2018,5,3,5,2,1,44,2
EE,12.12.2018,5,1,5,4,1,44,2
EE,12.12.2018,5,1,7,4,2,44,2
ES,12.12.2018,5,2,7,3,1,44,2
ES,12.12.2018,5,1,10,2,1,44,2
ES,12.12.2018,5,2,7,5,1,44,2
ES,12.12.2018,5,1,9,6,1,44,2
ES,12.12.2018,5,1,8,4,1,44,2
ES,12.12.2018,5,1,7,3,1,44,2
ES,12.12.2018,5,1,8,4,1,44,2
ES,12.12.2018,5,1,9,4,1,44,2
ES,12.12.2018,5,2,8,5,1,44,2
ES,12.12.2018,5,1,8,6,1,44,2
ES,12.12.2018,5,1,9,5,1,44,2
FI,12.12.2018,5,1,9,4,1,44,2
FI,12.12.2018,5,1,9,5,1,44,2
FI,12.12.2018,5,1,8,6,1,44,2
FI,12.12.2018,5,1,8,3,1,44,2
FI,12.12.2018,5,1,9,6,1,44,2
FI,12.12.2018,5,2,4,3,2,44,2
FR,12.12.2018,5,2,10,1,1,44,2
FR,12.12.2018,5,1,7,5,1,44,2
FR,12.12.2018,5,2,5,6,1,44,2
FR,12.12.2018,5,1,10,5,1,44,2
FR,12.12.2018,5,1,7,2,2,44,2
FR,12.12.2018,5,1,9,7,1,44,2
FR,12.12.2018,5,1,7,6,1,44,2
FR,12.12.2018,5,2,5,5,1,44,2
FR,12.12.2018,5,2,5,3,1,44,2
FR,12.12.2018,5,1,5,4,1,44,2
FR,12.12.2018,5,2,8,5,1,44,2
FR,12.12.2018,5,2,5,1,1,44,2
FR,12.12.2018,5,2,6,4,1,44,2
GB,12.12.2018,5,2,8,3,1,44,2
GB,12.12.2018,5,1,8,1,1,44,2
GB,12.12.2018,5,1,8,3,1,44,2
GB,12.12.2018,5,2,2,2,1,44,2
GB,12.12.2018,5,1,3,2,1,44,2
GB,12.12.2018,5,1,9,7,1,44,2
GB,12.12.2018,5,1,5,6,1,44,2
GB,12.12.2018,5,2,6,7,1,44,2
GB,12.12.2018,5,2,7,6,1,44,2
GB,12.12.2018,5,1,8,3,1,44,2
GB,12.12.2018,5,1,8,6,1,44,2
GB,12.12.2018,5,1,9,6,1,44,2
GB,12.12.2018,5,1,7,1,1,44,2
GB,12.12.2018,5,2,8,7,1,44,2
GB,12.12.2018,5,1,9,5,1,44,2
GB,12.12.2018,5,1,8,6,1,44,2
GB,12.12.2018,5,2,5,6,1,44,2
GB,12.12.2018,5,3,4,7,1,44,2
GR,12.12.2018,5,2,6,2,1,44,2
GR,12.12.2018,5,1,7,4,1,44,2
GR,12.12.2018,5,2,6,4,1,44,2
GR,12.12.2018,5,2,5,4,1,44,2
GR,12.12.2018,5,1,8,2,1,44,2
GR,12.12.2018,5,1,5,1,2,44,2
GR,12.12.2018,5,1,8,4,1,44,2
GR,12.12.2018,5,2,5,2,1,44,2
GR,12.12.2018,5,1,0,6,2,44,2
GR,12.12.2018,5,2,5,5,1,44,2
GR,12.12.2018,5,1,5,2,2,44,2
GR,12.12.2018,5,2,8,2,1,44,2
GR,12.12.2018,5,1,1,3,1,44,2
GR,12.12.2018,5,1,2,5,1,44,2
GR,12.12.2018,5,1,7,6,1,44,2
GR,12.12.2018,5,3,5,4,1,44,2
HR,12.12.2018,5,2,7,5,1,44,2
HR,12.12.2018,5,1,8,7,1,44,2
HR,12.12.2018,5,1,3,2,1,44,2
HU,12.12.2018,5,1,5,2,1,44,2
HU,12.12.2018,5,1,6,6,1,44,2
HU,12.12.2018,5,1,7,5,1,44,2
HU,12.12.2018,5,1,5,2,1,44,2
HU,12.12.2018,5,1,6,3,1,44,2
HU,12.12.2018,5,1,10,2,1,44,2
HU,12.12.2018,5,2,7,2,1,44,2
HU,12.12.2018,5,2,8,4,1,44,2
HU,12.12.2018,5,1,10,2,1,44,2
IE,12.12.2018,5,2,6,6,1,44,2
IE,12.12.2018,5,1,9,3,1,44,2
IE,12.12.2018,5,1,10,5,1,44,2
IE,12.12.2018,5,1,9,5,1,44,2
IE,12.12.2018,5,1,7,5,1,44,2
IE,12.12.2018,5,1,6,2,1,44,2
IE,12.12.2018,5,1,8,5,1,44,2
IE,12.12.2018,5,2,8,7,1,44,2
IE,12.12.2018,5,2,4,2,1,44,2
IE,12.12.2018,5,1,8,3,1,44,2
IE,12.12.2018,5,2,5,3,1,44,2
IE,12.12.2018,5,1,9,7,1,44,2
IE,12.12.2018,5,1,7,7,1,44,2
IE,12.12.2018,5,1,9,2,1,44,2
IE,12.12.2018,5,1,7,4,1,44,2
IE,12.12.2018,5,1,8,5,1,44,2
IE,12.12.2018,5,1,5,1,1,44,2
IE,12.12.2018,5,1,8,4,1,44,2
IE,12.12.2018,5,2,4,4,1,44,2
IE,12.12.2018,5,3,7,4,1,44,2
IE,12.12.2018,5,1,8,3,1,44,2
IE,12.12.2018,5,1,5,5,1,44,2
IL,12.12.2018,5,2,6,5,1,44,2
IL,12.12.2018,5,1,7,3,1,44,2
IL,12.12.2018,5,1,9,7,1,44,2
IL,12.12.2018,5,1,10,7,1,44,2
IL,12.12.2018,5,2,7,5,1,44,2
IL,12.12.2018,5,3,7,3,2,44,2
IL,12.12.2018,5,2,3,4,2,44,2
IL,12.12.2018,5,1,10,5,1,44,2
IL,12.12.2018,5,2,8,6,1,44,2
LT,12.12.2018,5,1,3,2,1,44,2
LT,12.12.2018,5,1,8,3,1,44,2
LT,12.12.2018,5,1,5,3,1,44,2
LT,12.12.2018,5,1,10,4,1,44,2
LT,12.12.2018,5,2,5,3,1,44,2
LT,12.12.2018,5,1,8,5,1,44,2
LT,12.12.2018,5,2,3,5,2,44,2
LT,12.12.2018,5,1,7,3,1,44,2
LT,12.12.2018,5,2,3,7,1,44,2
LT,12.12.2018,5,1,6,5,1,44,2
LT,12.12.2018,5,8,2,3,2,44,2
NL,12.12.2018,5,1,8,4,1,44,2
NL,12.12.2018,5,1,9,4,1,44,2
NL,12.12.2018,5,1,9,7,1,44,2
NL,12.12.2018,5,3,1,4,1,44,2
NL,12.12.2018,5,1,8,6,1,44,2
NL,12.12.2018,5,2,3,5,2,44,2
NL,12.12.2018,5,1,9,5,1,44,2
NL,12.12.2018,5,1,10,6,1,44,2
NL,12.12.2018,5,1,10,4,1,44,2
NL,12.12.2018,5,2,8,4,2,44,2
NL,12.12.2018,5,1,8,6,1,44,2
NL,12.12.2018,5,1,8,6,1,44,2
NL,12.12.2018,5,2,9,4,1,44,2
NL,12.12.2018,5,1,7,7,1,44,2
NO,12.12.2018,5,1,10,6,1,44,2
NO,12.12.2018,5,1,10,7,1,44,2
NO,12.12.2018,5,1,7,6,1,44,2
NO,12.12.2018,5,1,7,4,1,44,2
NO,12.12.2018,5,1,9,5,1,44,2
NO,12.12.2018,5,1,8,5,1,44,2
NO,12.12.2018,5,1,7,7,1,44,2
NO,12.12.2018,5,1,9,6,1,44,2
PL,12.12.2018,5,1,9,4,1,44,2
PL,12.12.2018,5,1,9,3,1,44,2
PL,12.12.2018,5,1,5,3,1,44,2
PL,12.12.2018,5,2,7,5,1,44,2
PL,12.12.2018,5,1,10,3,1,44,2
PT,12.12.2018,5,2,4,7,2,44,2
PT,12.12.2018,5,2,4,7,7,44,2
PT,12.12.2018,5,4,8,7,1,44,2
PT,12.12.2018,5,2,6,7,1,44,2
PT,12.12.2018,5,3,7,2,1,44,2
PT,12.12.2018,5,1,8,7,1,44,2
PT,12.12.2018,5,1,7,7,1,44,2
PT,12.12.2018,5,1,8,4,1,44,2
RU,12.12.2018,5,1,6,2,1,44,2
RU,12.12.2018,5,1,5,3,1,44,2
RU,12.12.2018,5,1,8,2,1,44,2
RU,12.12.2018,5,3,6,4,1,44,2
RU,12.12.2018,5,3,88,6,1,44,2
RU,12.12.2018,5,1,5,7,1,44,2
RU,12.12.2018,5,2,5,3,1,44,2
RU,12.12.2018,5,1,3,2,1,44,2
RU,12.12.2018,5,1,7,4,1,44,2
RU,12.12.2018,5,3,3,2,2,44,2
RU,12.12.2018,5,1,7,4,1,44,2
RU,12.12.2018,5,8,3,5,1,44,2
RU,12.12.2018,5,1,5,6,1,44,2
RU,12.12.2018,5,2,9,3,1,44,2
RU,12.12.2018,5,1,3,2,1,44,2
SE,12.12.2018,5,1,7,6,1,44,2
SE,12.12.2018,5,1,9,6,1,44,2
SE,12.12.2018,5,1,8,3,1,44,2
SE,12.12.2018,5,1,5,6,1,44,2
SE,12.12.2018,5,1,9,6,1,44,2
SE,12.12.2018,5,1,8,6,1,44,2
SE,12.12.2018,5,2,6,6,1,44,2
SE,12.12.2018,5,1,6,6,1,44,2
SI,12.12.2018,5,1,8,6,1,44,2
SI,12.12.2018,5,1,5,3,1,44,2
SI,12.12.2018,5,1,9,6,1,44,2
SI,12.12.2018,5,1,5,2,1,44,2
SK,12.12.2018,5,2,99,5,1,44,2
SK,12.12.2018,5,2,7,4,9,44,2
SK,12.12.2018,5,1,8,5,1,44,2
SK,12.12.2018,5,2,6,2,2,44,2
SK,12.12.2018,5,2,5,3,1,44,2
SK,12.12.2018,5,2,99,4,1,44,2
SK,12.12.2018,5,1,9,7,2,44,2
SK,12.12.2018,5,2,4,4,1,44,2
SK,12.12.2018,5,2,2,3,8,44,2
UA,12.12.2018,5,2,4,4,1,44,2
UA,12.12.2018,5,1,4,2,1,44,2
UA,12.12.2018,5,4,0,7,2,44,2
UA,12.12.2018,5,1,5,6,1,44,2
UA,12.12.2018,5,1,5,4,1,44,2
UA,12.12.2018,5,1,7,5,1,44,2
UA,12.12.2018,5,2,6,7,1,44,2
UA,12.12.2018,5,2,5,2,1,44,2
UA,12.12.2018,5,1,88,4,8,44,2
UA,12.12.2018,5,2,3,5,1,44,2
BE,12.12.2018,6,1,8,6,,44,2
BE,12.12.2018,6,1,8,6,,44,2
BE,12.12.2018,6,1,9,7,,44,2
BE,12.12.2018,6,1,10,7,,44,2
BE,12.12.2018,6,2,8,7,,44,2
BE,12.12.2018,6,1,8,4,,44,2
BE,12.12.2018,6,2,8,6,,44,2
BE,12.12.2018,6,1,7,5,,44,2
BE,12.12.2018,6,1,8,5,,44,2
BE,12.12.2018,6,1,8,4,,44,2
BE,12.12.2018,6,1,9,5,,44,2
BE,12.12.2018,6,1,8,6,,44,2
BE,12.12.2018,6,1,8,6,,44,2
BE,12.12.2018,6,1,8,6,,44,2
BE,12.12.2018,6,2,8,6,,44,2
BE,12.12.2018,6,3,5,2,,44,2
BG,12.12.2018,6,1,5,2,,44,2
BG,12.12.2018,6,2,8,7,,44,2
BG,12.12.2018,6,3,5,5,,44,2
BG,12.12.2018,6,2,5,6,,44,2
BG,12.12.2018,6,2,6,5,,44,2
